publish_date,headline_category,headline_text
20220114,city.kolkata,"Kolkata: Dispute over Barasat land behind murder?"
20220114,city.kolkata,"Colleges in Kolkata ramp up e-infra for UG semester exams"
20220114,city.jaipur,"In 3 days; Rajasthan reports 14 Covid deaths; 7 in 24 hours"
20220114,city.bhopal,"Uphill task for Madhya Pradesh government: 1 lakh jobs every month"
20220114,city.bhopal,"Man killed as car rams bike in Berasia"
20220114,city.bhopal,"Houses of cops burgled in Ratibad"
20220114,city.bhopal,"Govt making false claims on jobs: Nath"
20220114,city.bhopal,"boy had spent 6k to buy add ons"
20220114,city.bhopal,"Cops identify man found dead in TT Ngr"
20220114,city.bhopal,"100 teachers & students test Covid positive in Bhopal"
20220114,city.bhopal,"Electricity dept team attacked by power defaulters in Piplani"
20220114,city.bhopal,"Cook injured after car hits auto in Koh-e-Fiza"
20220114,city.bhopal,"Man hangs self a day before his 29th birthday"
20220114,city.bhopal,"26500 litres of illegal bio-diesel seized"
20220114,city.bhopal,"Two IAS officers among 10 secretariat staff to test +ve"
20220114,city.bhopal,"Isolation/discharge period cut to 7 days in new guideline"
20220114,city.bhopal,"Madhya Pradesh ministers Vishwas Sarang; Tulsi Silawat & Kamal Patel test Covid positive"
20220114,city.bhopal,"Madhya Pradesh: Readying law to regulate online gaming; says Narottam Mishra after boy's suicide"
20220114,city.bhopal,"Centre lauds state for rapid vax of kids"
20220114,city.bhopal,"Madhya Pradesh: 'Covid positive' woman barricaded in her home; says she wasn't tested"
20220114,city.bhopal,"Madhya Pradesh poll panel starts afresh to prepare voter lists"
20220114,city.bhopal,"Second-dose lag at 50 lakh; 96L vaxxed in past 2 weeks"
20220114,city.bhopal,"Min temp continues to dip in MP"
20220114,city.thiruvananthapuram,"Deputy Mayor in trouble over corp's vehicle data"
20220114,city.thiruvananthapuram,"NISH to host online seminar tomorrow"
20220114,city.thiruvananthapuram,"Woman found dead in suspected murder-suicide"
20220114,city.thiruvananthapuram,"'Mayor's Bhavan' kicks up a debate in council"
20220114,city.thiruvananthapuram,"Four held for abduction and assault of student"
20220114,city.thiruvananthapuram,"Indore to Kochuveli train augmented"
20220114,city.thiruvananthapuram,"KSRTC launches city shuttle service"
20220114,city.thiruvananthapuram,"Pocso court orders psychiatric aid for rape survivor"
20220114,city.thiruvananthapuram,"Thypongal holiday advanced to Friday; KTU postpones exams"
20220114,city.thiruvananthapuram,"Covid: Third wave sweeps Thiruvananthapuram with 18 clusters; TPR at 32%"
20220114,city.thiruvananthapuram,"Kerala: KPCC president K Sudhakaran lashes out against CM Pinarayi Vijayan and police"
20220114,city.thiruvananthapuram,"Dance event should have been dropped"
20220114,city.thiruvananthapuram,"Kerala's revenue dues mounting as recovery rate hits a new low"
20220114,city.thiruvananthapuram,"Salary revision: Kerala state road transport corporation enters into agreement with employee unions"
20220114,city.ahmedabad,"Ahmedabad: Masti kai po che-d; but spirits fly high"
20220114,city.ahmedabad,"For 15 years; he's been saving Amdavadis"
20220114,city.ahmedabad,"Ahmedabad: Man objects to noisy birthday bash; Rs 15 lakh car set afire"
20220114,city.ahmedabad,"Green cover: Ahmedabad biggest loser among mega cities"
20220114,city.ahmedabad,"Mangrove spread shrinks in 2 years"
20220114,city.ahmedabad,"Health dept panel visits BJMC"
20220114,city.ahmedabad,"Gujarat: Gir's canopy thins by 2.5% in 10 years"
20220114,city.ahmedabad,"People forced to defer; downsize weddings"
20220114,city.ahmedabad,"Hospitalization rare among kids"
20220114,city.ahmedabad,"19 new containment zones; curbs lifted from 22 societies"
20220114,city.ahmedabad,"City records Covid death after 20 days"
20220114,city.ahmedabad,"Gujarat: Reliance Industries Limited to invest Rs 5.95 lakh crore in green energy"
20220114,city.ahmedabad,"State got 6 lakh crore investment in 4 years: Centre"
20220114,city.ahmedabad,"Gujarat HC seeks status report on deep-sea discharge project"
20220114,city.ahmedabad,"Gujarat: CID to trace 14-year-old missing for 2 years"
20220114,city.ahmedabad,"3 booked for booze party in Bodakdev hotel"
20220114,city.ahmedabad,"Liquor worth 56L found in abandoned truck"
20220114,city.ahmedabad,"Pandemic crunch: Ahmedabad's Sundarvan zoo raising funds"
20220114,city.ahmedabad,"GST officials; cops seize liquor from truck"
20220114,city.ahmedabad,"Posco; Adani join hands for $5 billion steel project in Gujarat"
20220114,city.visakhapatnam,"State logs 4;348 cases as it sees largest spike in over six months"
20220114,city.visakhapatnam,"Shoppers flout Covid norms in Vizag city"
20220114,city.visakhapatnam,"Andhra Pradesh: Private travel buses fleece holiday crowds"
20220114,city.visakhapatnam,"Avoid middlemen; DRM urges public"
20220114,city.visakhapatnam,"Leo Cricket Club claim title"
20220114,city.visakhapatnam,"Two killed as jeep falls into gorge in Vizag Agency"
20220114,city.ranchi,"Covid: Jharkhand logs 4;000 fresh cases; 5 deaths in last 24 hrs"
20220114,city.ranchi,"More symptomatic patients in Dhanbad; W S'bhum: Govt data"
20220114,city.lucknow,"BJP caps 172 names: Yogi Adityanath from Ayodhya; Keshav Prasad Maurya from Sirathu"
20220114,city.ranchi,"Traders oppose govt plan to follow Chhattisgarh model for liquor trade"
20220114,city.ranchi,"Jharkhand: Govt schools mull online classes in morning & evening to suit students"
20220114,city.ranchi,"HEC 'withholds' strike leaders' wages"
20220114,city.ranchi,"Woman's body found in Ranchi"
20220114,city.ranchi,"J'khand girls return home from Bengaluru"
20220114,city.ranchi,"38kg of hemp seized from train at Hatia station"
20220114,city.indore,"Illicit liquor seized; 19 arrested"
20220114,city.indore,"Road project delayed; tehsildar faces action"
20220114,city.indore,"15-yr-old rescued"
20220114,city.indore,"Cash; jewellery stolen from locked house"
20220114,city.indore,"New cases in Indore; Ujjain divisions down 30% in 24hrs"
20220114,city.indore,"Indore: Repeat Covid-19 testing unscientific; unnecessary; says expert"
20220114,city.indore,"Daily Covid cases go up to 1291; 17% rise"
20220114,city.indore,"New Covid testing policy must be implemented scientifically; says expert"
20220114,city.indore,"ICMR's new testing policy may reduce Covid peak value; says doctor"
20220114,city.indore,"2 Covid patients die hours after developing symptoms"
20220114,city.mysuru,"Padayatra due to ex-CM's tussle with DKS; says Simha"
20220114,city.mysuru,"Covid curbs stifle Ekadasi celebrations across Mysuru"
20220114,city.mysuru,"Over 3 dozen cops in Mysuru have Covid"
20220114,city.mysuru,"C'nagar dist admin reopens CCCs as cases rise again"
20220114,city.mysuru,"Cases of minors eloping rises in Mysuru district"
20220114,city.mysuru,"MP asks officials to focus on the future of child labourers in Mysuru"
20220114,city.mysuru,"Krishnaraja MLA Ramadas launches road repair work"
20220114,city.mysuru,"Biker snatches elderly woman's gold chain"
20220114,city.raipur,"Chhattisgarh: Cop held in Kanker for posing as Maoist to commit dacoity"
20220114,city.mysuru,"Simha launches work to develop crematorium"
20220114,city.raipur,"First; third sem exams to be held online"
20220114,city.raipur,"28 Covid deaths in two weeks"
20220114,city.raipur,"Assess losses to farmers due to unseasonal rains: Govt"
20220114,city.raipur,"Chhattisgarh royal family member booked for rape in Janjgir"
20220114,city.vijayawada,"Andhra Pradesh CM YS Jagan Mohan Reddy likely to offer RS ticket to K Chiranjeevi"
20220114,city.raipur,"Covid: Chhattisgarh logs 50% vax: 8.14L teens get the jab in 10 days"
20220114,city.ajmer,"JLN college emerges as a centre for pain mgmt"
20220114,city.vijayawada,"Andhra Pradesh: K Chiranjeevi expects revised GO on ticket pricing"
20220114,city.jodhpur,"Ensure kin should get Garasia's body: HC to Centre; state govt"
20220114,city.jaipur,"Train mishap: 2 Rajasthan ministers will visit Bengal for relief operations"
20220114,city.jaipur,"Rajasthan: Chinese manjha seized in Bundi; 12 arrested"
20220114,city.jaipur,"Jaipur: When kites become death trap for birds"
20220114,city.jaipur,"Jaipur: Curbs hit Lohri festivities; limited crowd in gurdwaras"
20220114,city.jaipur,"state reels under cold wave citys min temp dips to 5 5c"
20220114,city.jaipur,"Deserted look on Sankranti eve in Jaipur"
20220114,city.jaipur,"Rajasthan home department allows sale of milk; fruits; vegetables during Sunday curfew"
20220114,city.jaipur,"In 10 days; 50% of eligible kids vaccinated in Rajasthan"
20220114,city.jaipur,"Rajasthan: Investors' summit garners business deals worth Rs 6.5 lakh crore"
20220114,india,"Likely to be deported to India; Dawood kin flees to Pakistan from US"
20220114,city.jaipur,"Final hearing on phone tapping case in Delhi HC on February 24"
20220114,city.jaipur,"Tourism dept plans to launch river cruise; says minister"
20220114,city.jaipur,"Ind councillors protest at JMC-Heritage office"
20220114,city.jaipur,"Min seeks revision of NREGA labour budget to 40cr mandays"
20220114,city.jaipur,"1;000 custom hiring centres being set up"
20220114,city.jaipur,"Rajasthan: Kota man gets 20-year jail for raping girl"
20220114,city.jaipur,"Man stabbed to death over brawl in Kota"
20220114,city.surat,"Unvaccinated man dies; cases at 2;690"
20220114,city.surat,"SMC to conduct weekly test on staffers of indoor establishments"
20220114,city.surat,"WR initiative to track lost baggage"
20220114,city.surat,"DGGI unearths 231 crore tax evasion racket spread across 10 states"
20220114,city.surat,"Experts fear rise in bird injury cases"
20220114,city.surat,"Cybercriminal held in 20 crore cheating case"
20220114,city.mangaluru,"Colleges conduct practical classes in advance"
20220114,city.mangaluru,"Conduct SSLC exam at earliest; says forum"
20220114,city.mangaluru,"Coastal areas: Rise in aspirants for UPSC civil services exam"
20220114,city.mangaluru,"Fire unit to come up at Pachanady"
20220114,city.mangaluru,"Encourage youths to take up higher edu"
20220114,city.mangaluru,"Karnataka: Man held for murdering his relative in Rekya village"
20220114,city.mangaluru,"I faced issues because of being Indian: Rashmi Samant"
20220114,city.mangaluru,"Hindu outfits want visual recording of festivals banned"
20220114,city.mangaluru,"centre to sanction 880cr for dk"
20220114,city.mangaluru,"DK dist to activate Covid task forces"
20220114,city.mangaluru,"Viral chase video: Two held for stealing mobile in Mangaluru"
20220114,city.mangaluru,"Closure of Shiradi Ghat road upsets stakeholders"
20220114,city.nashik,"Ahmednagar ahead of other N. Maha districts in vaccination of 15-18 age group"
20220114,city.nashik,"Marginal rise in oxygen consumption in Nashik"
20220114,city.nashik,"NMC picks 4 more spots for CCC"
20220114,city.nashik,"nmc approves 3 3cr for free cremation burial of bodies"
20220114,city.nashik,"Special 'card' for kin of Covid deceased"
20220114,city.nashik,"Long wait for reports due to workforce shortage"
20220114,city.nashik,"Corporators in Nashik city demand better facilities for slum dwellers"
20220114,city.nashik,"Fewer hospitalisations; deaths now compared to 2nd wave"
20220114,city.nashik,"Nashik mayor to visit Godavari bank"
20220114,city.nashik,"2 arrested; 51 nylon manja rolls seized by Nashik cops"
20220114,city.allahabad,"HC turns down plea of jailed BSP MP Rai"
20220114,city.allahabad,"PIL in HC seeks check devotees visiting Magh Mela"
20220114,city.allahabad,"Ahead of polls; SP sets up IT war room to connect with voters digitally"
20220114,city.allahabad,"Prayagraj: Magh Mela begins today in shadow of pandemic"
20220114,city.allahabad,"Woman killed by landlord in Dhoomanganj"
20220114,city.allahabad,"Congress fields 5 women candidates from Prayagraj; neighbouring dists"
20220114,city.hubballi,"Major jatras in north Karnataka feel earning pinch amid curbs"
20220114,city.allahabad,"IIIT-A director resigns from post"
20220114,city.hubballi,"Gadag zoo to be shut for 2 days"
20220114,city.hubballi,"Kali tiger reserve in Uttara Kannada among top 5 in forest cover"
20220114,city.hubballi,"Absenteeism and hesitancy cripple kids' vaccine drive in Kalaburagi and Yadgir"
20220114,city.hubballi,"Be prepared for 3rd wave: Bureaucrat"
20220114,city.hubballi,"Industry experts against lockdown"
20220114,city.hubballi,"Over 90% Covid-19 cases in north Karnataka asymptomatic"
20220114,city.chandigarh,"PU gives nod to fee hike for NRI students"
20220114,city.chandigarh,"Dedicated system adopted to collect Covid waste from houses"
20220114,city.chandigarh,"Man arrested with 60 liquor boxes"
20220114,india,"Tamil Nadu court grants bail to man held for anti-Islam memes on Facebook"
20220114,city.chandigarh,"Drug peddler arrested with over 8kg ganja"
20220114,city.chandigarh,"24 hours after finding woman's body; police search for clues"
20220114,city.chandigarh,"UT officer behind key reforms to be relieved today"
20220114,city.chandigarh,"Man held for Rs 70;000 con on job lure"
20220114,city.chandigarh,"PU student centre to be open from 9am to 4pm"
20220114,city.chandigarh,"PU eating joint owner ends life"
20220114,city.chandigarh,"Fund crunch ahead: Civic body gets last instalment of Rs 125 crore grant from Chandigarh administration"
20220114,city.chandigarh,"Booster dose camp for MC workers"
20220114,city.chandigarh,"Woman loses cellphone to snatcher"
20220114,city.chandigarh,"Man held for theft at factory"
20220114,city.chandigarh,"Drug peddler attempts suicide in lock-up"
20220114,city.chandigarh,"Chandigarh records 1;338 Covid cases in highest single-day spike"
20220114,city.chandigarh,"City's green cover increases by 10.31%"
20220114,city.rajkot,"After 102 days in hospital; 10-year-old boy from Dhoraji village cured of GBS"
20220114,city.chandigarh,"17l stolen house locks intact none captured on cctv"
20220114,city.rajkot,"Man murdered in Morbi village"
20220114,city.rajkot,"RMC gets mobile food testing lab"
20220114,city.rajkot,"Sexually assaulted minor girl ends life"
